 "MMM"   1.08643631   0.97986413   1.08643631   0.00000000   3.08793628   90.70770539   -39.409196919480   -39.410278930029   10000.0000
 "MMM"   1.08643631   1.08643631   1.07322400   2.90829852   0.00000000   115.51259783   -39.339114484820   -39.340206630382   10001.0000
 "MMM"   1.08643631   1.12189457   1.06907485   0.00000000   -38.77050768   90.00000000   -39.395737745847   -39.396828719790   10002.0000
 "MMM"   1.08643631   1.14037584   1.08643631   34.13950144   -8.44901830   90.00000000   -39.400139654652   -39.401232860929   10003.0000
 "MMM"   1.12004042   1.08643631   1.05327670   0.00000000   0.00000000   103.98940206   -39.393726364135   -39.394817584203   10004.0000
 "MMM"   1.06764303   1.04203577   0.94355226   0.00000000   0.00000000   90.00000000   -39.399047790391   -39.400120062607   10005.0000
 "MMM"   1.08643631   1.08643631   1.26173975   -1.36808080   0.00000000   109.86983483   -39.359443249737   -39.360554793880   10006.0000
 "MMM"   1.08643631   1.08643631   1.08643631   -9.88279985   8.24868484   90.26170650   -39.416185704554   -39.417277872082   10007.0000
 "MMM"   1.16721335   1.08643631   1.08643631   4.02246896   0.00000000   104.01368283   -39.392031591607   -39.393131222658   10008.0000
 "MMM"   1.08643631   1.08643631   1.08643631   26.58902550   -26.95695729   90.80551006   -39.395253176058   -39.396343588521   10009.0000
 "MMM"   1.02571291   1.08643631   1.08643631   0.00000000   0.37637089   99.47840189   -39.404889769838   -39.405974757246   10010.0000
 "MMM"   1.04006886   1.08643631   1.16207528   -34.83115307   0.00000000   90.00000000   -39.395091060147   -39.396185262597   10011.0000
 "MMM"   1.14322918   1.11858859   1.31398526   0.00000000   0.00000000   90.00000000   -39.394768070571   -39.395892348689   10012.0000
 "MMM"   1.08643631   1.33879246   1.08643631   20.78126739   0.00000000   91.10580300   -39.386675327212   -39.387791251163   10013.0000
 "MMM"   1.29984504   1.08643631   1.08643631   0.75393192   0.00000000   105.62152969   -39.371660216436   -39.372774639392   10014.0000
 "MMM"   1.07511177   1.08643631   1.08643631   -39.35817340   -11.95646090   90.00000000   -39.391177840326   -39.392267006861   10015.0000
 "MMM"   1.04939119   1.10337337   1.08643631   0.00000000   0.00000000   92.59959173   -39.416656080262   -39.417746624892   10016.0000
 "MMM"   1.08643631   1.10711159   1.08643631   -34.83869122   0.00000000   91.28199335   -39.398368394083   -39.399461310462   10017.0000
 "MMM"   1.08643631   1.08643631   1.42955653   -3.24921185   -5.41693339   90.00000000   -39.376525162553   -39.377651541581   10018.0000
 "MMM"   1.08643631   1.08643631   1.22694504   0.46680292   12.72650822   90.00000000   -39.407199996879   -39.408306287970   10019.0000
 "MMM"   1.04576001   1.07756120   1.08643631   28.54465027   0.00000000   90.00000000   -39.405591716442   -39.406676021481   10020.0000
 "MMM"   1.08643631   1.02766876   1.60553365   0.00000000   0.00000000   90.98991506   -39.342514238898   -39.343650140489   10021.0000
 "MMM"   1.08643631   1.08643631   1.08643631   6.00646068   3.79257397   106.61805816   -39.384695401500   -39.385786946079   10022.0000
 "MMM"   1.27707672   1.08643631   1.08643631   -37.89092198   0.57210266   90.00000000   -39.377303518523   -39.378411713358   10023.0000
 "MMM"   1.58230507   1.08099142   1.08643631   0.00000000   -42.05089141   90.00000000   -39.330291717869   -39.331433095652   10024.0000
 "MMM"   1.16804642   1.30769116   1.08643631   0.00000000   3.70492459   90.00000000   -39.394178140019   -39.395300742327   10025.0000
 "MMM"   1.08643631   1.28482515   0.96898460   0.00000000   5.87179314   90.00000000   -39.388813599849   -39.389913262830   10026.0000
 "MMM"   1.04441232   1.08643631   1.08643631   0.00000000   8.47734634   101.14510850   -39.401169080913   -39.402255695099   10027.0000
 "MMM"   1.02068913   1.16748678   1.24219753   0.00000000   0.00000000   90.00000000   -39.400471837008   -39.401581078191   10028.0000
 "MMM"   1.19948473   1.08643631   1.08643631   3.89656647   -10.57220657   90.00000000   -39.410509204529   -39.411612756251   10029.0000
 "MMM"   1.08115735   1.08643631   1.08643631   3.69459375   4.64392607   90.00000000   -39.418076773051   -39.419168899221   10030.0000
 "MMM"   1.06622946   1.08323308   1.08643631   -22.95045479   0.00000000   90.00000000   -39.409900065880   -39.410989540046   10031.0000
 "MMM"   1.08989649   1.41765262   1.19164911   0.00000000   0.00000000   90.00000000   -39.373966463448   -39.375102659204   10032.0000
 "MMM"   1.09380600   0.93933105   1.08643631   0.00000000   0.00000000   91.24120525   -39.399350708930   -39.400429235133   10033.0000
 "MMM"   1.38543122   1.08643631   1.08928807   0.00000000   0.00000000   95.76100673   -39.381462696921   -39.382585505341   10034.0000
 "MMM"   1.08643631   1.08643631   1.04993124   37.66842126   -9.64951768   90.00000000   -39.396745686721   -39.397829789660   10035.0000
 "MMM"   1.08643631   1.05664257   0.86303631   8.21191321   0.00000000   90.00000000   -39.365763657066   -39.366831415539   10036.0000
 "MMM"   1.08643631   1.08643631   1.06416319   17.28587334   0.00000000   90.60147544   -39.413927681588   -39.415017084854   10037.0000
 "MMM"   1.08643631   1.08643631   1.03618316   22.81733781   0.00000000   90.94631627   -39.409254741292   -39.410340541718   10038.0000
 "MMM"   1.08643631   0.99666597   1.18567159   0.00000000   0.00000000   94.26862318   -39.404993430364   -39.406086284146   10039.0000
 "MMM"   1.08643631   1.41674063   1.18805845   -3.96984583   0.00000000   90.00000000   -39.374408827004   -39.375544335412   10040.0000
 "MMM"   1.08643631   1.04484309   1.08643631   0.00000000   4.10861151   117.67365554   -39.322964102229   -39.324054087914   10041.0000
 "MMM"   0.84658465   1.49770251   1.07732917   0.00000000   0.00000000   90.00000000   -39.302890264727   -39.303997379263   10042.0000
 "MMM"   1.07904146   1.08643631   0.96195201   0.00000000   0.00000000   98.50066977   -39.396576949174   -39.397654628531   10043.0000
 "MMM"   1.31060514   1.08643631   1.08643631   0.00000000   -28.77415236   90.50575296   -39.386378462255   -39.387491433253   10044.0000
 "MMM"   1.12527285   1.08643631   1.08643631   6.20487901   0.00000000   99.70594477   -39.406184944039   -39.407280175749   10045.0000
 "MMM"   1.07108870   0.99112791   1.08643631   0.00000000   45.53857952   90.00000000   -39.380161376664   -39.381240395068   10046.0000
 "MMM"   1.11110973   1.08643631   1.38306931   -18.26786646   0.00000000   90.00000000   -39.381240708350   -39.382364927925   10047.0000
 "MMM"   1.35254747   1.10643873   1.08643631   0.00000000   -23.62088547   90.00000000   -39.383328341001   -39.384448316424   10048.0000
 "MMM"   1.46933507   1.08643631   1.06815070   0.00000000   0.00000000   97.34406178   -39.364143381562   -39.365272098295   10049.0000
 "MMM"   1.08643631   1.17653657   1.08643631   0.00000000   1.99243162   123.30575351   -39.281240391197   -39.282353542056   10050.0000
 "MMM"   1.08643631   1.08643631   1.10897123   9.15836788   9.84165424   90.00000000   -39.415642378193   -39.416736877821   10051.0000
 "MMM"   1.08643631   1.00529808   1.08643631   13.82714247   -4.63857458   90.00000000   -39.410264724415   -39.411348692495   10052.0000
 "MMM"   1.08643631   1.36043312   1.08643631   11.73639681   -1.60886385   90.00000000   -39.387243982902   -39.388363319380   10053.0000
 "MMM"   1.08643631   1.10292070   1.08643631   -23.87739947   0.12763281   90.00000000   -39.409444190693   -39.410537362964   10054.0000
 "MMM"   1.08253600   1.08643631   1.01912304   0.00000000   0.00000000   105.66331064   -39.385125585334   -39.386209564943   10055.0000
 "MMM"   1.23425263   0.85492873   1.08643631   -3.46432868   0.00000000   90.00000000   -39.351416285593   -39.352499520321   10056.0000
 "MMM"   1.08643631   1.08643631   1.16889773   -31.55236093   -0.35582173   90.00000000   -39.399640758192   -39.400739852906   10057.0000
 "MMM"   1.08643631   0.97857390   1.08643631   21.44615904   -4.28661584   90.00000000   -39.402112914267   -39.403193346097   10058.0000
 "MMM"   0.98495466   1.08643631   1.08643631   1.42261768   -37.99428439   90.00000000   -39.387251624269   -39.388331489003   10059.0000
 "MMM"   1.08643631   1.04778541   1.05740393   0.00000000   -23.93690628   90.00000000   -39.407996825580   -39.409081185476   10060.0000
 "MMM"   1.07675680   1.08643631   1.08643631   -45.32691569   44.11362131   90.00000000   -39.366626239021   -39.367706606667   10061.0000
 "MMM"   1.08643631   1.34630650   1.09205438   0.00000000   11.82538067   90.00000000   -39.389083894149   -39.390202013523   10062.0000
 "MMM"   1.18608962   1.46209465   1.08666484   0.00000000   0.00000000   90.00000000   -39.366534486333   -39.367673817427   10063.0000
 "MMM"   1.28699216   1.08643631   1.08643631   0.00000000   -10.85672378   91.86391906   -39.399056684731   -39.400168886493   10064.0000
