 "MMM"   1.08643631   1.08643631   1.08643631   0.00000000   0.00000000   170.00000000   -37.65468414   100.0000
 "MMM"   1.23643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40878003   10.0000
 "MMM"   0.93643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.39934354   11.0000
 "MMM"   1.28643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40191816   12.0000
 "MMM"   0.88643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.38004896   13.0000
 "MMM"   1.38643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.38570486   14.0000
 "MMM"   0.78643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.30911949   15.0000
 "MMM"   1.48643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.36786438   16.0000
 "MMM"   1.58643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.34972880   17.0000
 "MMM"   1.68643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.33210387   18.0000
 "MMM"   1.78643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.31546419   19.0000
 "MMM"   1.08643631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41937930   1.0000
 "MMM"   1.08643631   1.06143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41887594   20.0000
 "MMM"   1.08643631   1.11143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41907525   21.0000
 "MMM"   1.08643631   1.13643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41807094   22.0000
 "MMM"   1.08643631   1.03643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41744340   23.0000
 "MMM"   1.08643631   0.98643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41121739   24.0000
 "MMM"   1.08643631   1.18643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41432799   25.0000
 "MMM"   1.08643631   1.21143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41174610   26.0000
 "MMM"   1.08643631   0.96143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40608608   27.0000
 "MMM"   1.08643631   1.23643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40878003   28.0000
 "MMM"   1.08643631   0.93643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.39934354   29.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41887594   2.0000
 "MMM"   1.08643631   1.28643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40191816   30.0000
 "MMM"   1.08643631   0.88643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.38004896   31.0000
 "MMM"   1.08643631   1.38643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.38570486   32.0000
 "MMM"   1.08643631   0.78643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.30911949   33.0000
 "MMM"   1.08643631   1.48643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.36786438   34.0000
