 "MMM"   1.48643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.35114156   1000.0000
 "MMM"   1.48643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.34527678   1001.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.32212035   1002.0000
 "MMM"   1.48643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.33661049   1003.0000
 "MMM"   1.58643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.34983294   1004.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.34959757   1005.0000
 "MMM"   1.58643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.34993910   1006.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.34934925   1007.0000
 "MMM"   1.58643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.34998524   1008.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.34879542   1009.0000
 "MMM"   1.58643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.34987244   1010.0000
 "MMM"   1.06143631   1.06143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41837584   101.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.34806238   1011.0000
 "MMM"   1.58643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.34960599   1012.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.34714524   1013.0000
 "MMM"   1.58643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.34711415   1014.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.34153939   1015.0000
 "MMM"   1.58643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.34262307   1016.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.33260478   1017.0000
 "MMM"   1.58643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.32933792   1018.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.30350617   1019.0000
 "MMM"   1.58643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.32149535   1020.0000
 "MMM"   1.06143631   1.11143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41856878   102.0000
 "MMM"   1.68643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.33222853   1021.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.33195274   1022.0000
 "MMM"   1.68643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.33236661   1023.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.33167565   1024.0000
 "MMM"   1.68643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.33246916   1025.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.33107672   1026.0000
 "MMM"   1.68643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.33241693   1027.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.33030197   1028.0000
 "MMM"   1.68643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.33221545   1029.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.32934633   1030.0000
 "MMM"   1.06143631   1.13643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41756148   103.0000
 "MMM"   1.68643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.33003227   1031.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.32361570   1032.0000
 "MMM"   1.68643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.32594074   1033.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.31459672   1034.0000
 "MMM"   1.68643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.31380204   1035.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.28542786   1036.0000
 "MMM"   1.68643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.30674080   1037.0000
 "MMM"   1.78643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.31560896   1038.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.31529351   1039.0000
 "MMM"   1.78643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.31577828   1040.0000
 "MMM"   1.06143631   1.03643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41694677   104.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.31498820   1041.0000
 "MMM"   1.78643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.31593587   1042.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.31434478   1043.0000
 "MMM"   1.78643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.31594257   1044.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.31352873   1045.0000
 "MMM"   1.78643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.31580410   1046.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.31253483   1047.0000
 "MMM"   1.78643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.31391741   1048.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.30667871   1049.0000
 "MMM"   1.78643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.31020751   1050.0000
 "MMM"   1.06143631   0.98643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41072851   105.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.29757289   1051.0000
 "MMM"   1.78643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.29915453   1052.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.26832619   1053.0000
 "MMM"   1.78643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.29282781   1054.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   1.00000000   90.00000000   -39.41886062   1055.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -1.00000000   90.00000000   -39.41886062   1056.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   2.50000000   90.00000000   -39.41878020   1057.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -2.50000000   90.00000000   -39.41878020   1058.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   5.00000000   90.00000000   -39.41849301   1059.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -5.00000000   90.00000000   -39.41849301   1060.0000
 "MMM"   1.06143631   1.18643631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41381283   106.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   7.50000000   90.00000000   -39.41801445   1061.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -7.50000000   90.00000000   -39.41801445   1062.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   10.00000000   90.00000000   -39.41734461   1063.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -10.00000000   90.00000000   -39.41734461   1064.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   20.00000000   90.00000000   -39.41275601   1065.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -20.00000000   90.00000000   -39.41275601   1066.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   30.00000000   90.00000000   -39.40512729   1067.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -30.00000000   90.00000000   -39.40512729   1068.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   50.00000000   90.00000000   -39.38091999   1069.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -50.00000000   90.00000000   -39.38091999   1070.0000
 "MMM"   1.06143631   1.21143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.41122817   107.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   60.00000000   90.00000000   -39.36451444   1071.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   1.00000000   90.00000000   -39.41906029   1072.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -1.00000000   90.00000000   -39.41906029   1073.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   2.50000000   90.00000000   -39.41898174   1074.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -2.50000000   90.00000000   -39.41898174   1075.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   5.00000000   90.00000000   -39.41870122   1076.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -5.00000000   90.00000000   -39.41870122   1077.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   7.50000000   90.00000000   -39.41823376   1078.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -7.50000000   90.00000000   -39.41823376   1079.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   10.00000000   90.00000000   -39.41757944   1080.0000
 "MMM"   1.06143631   0.96143631   1.08643631   0.00000000   0.00000000   90.00000000   -39.40560159   108.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -10.00000000   90.00000000   -39.41757944   1081.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   20.00000000   90.00000000   -39.41309604   1082.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -20.00000000   90.00000000   -39.41309604   1083.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   30.00000000   90.00000000   -39.40563766   1084.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -30.00000000   90.00000000   -39.40563766   1085.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   50.00000000   90.00000000   -39.38193333   1086.0000
