 "MMM"   0.78643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.256668802276   -39.257723436092   1000.0000
 "MMM"   1.48643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.367089815454   -39.368221666382   1001.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.366897183414   -39.368028895495   1002.0000
 "MMM"   1.48643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.367162256611   -39.368294184834   1003.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.366679317536   -39.367810901843   1004.0000
 "MMM"   1.48643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.367148929606   -39.368280929097   1005.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.366173342557   -39.367304675331   1006.0000
 "MMM"   1.48643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.366972344670   -39.368104336794   1007.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.365484668708   -39.366615712148   1008.0000
 "MMM"   1.48643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.366637577336   -39.367769475536   1009.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.364608589751   -39.365739317493   1010.0000
 "MMM"   1.48643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.363822178261   -39.364952804901   1011.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.359137124043   -39.360266588373   1012.0000
 "MMM"   1.48643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.358914342875   -39.360042499928   1013.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.350295463520   -39.351424279936   1014.0000
 "MMM"   1.48643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.344438043190   -39.345558775824   1015.0000
 "MMM"   1.48643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.321286276297   -39.322415181339   1016.0000
 "MMM"   1.48643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.335780748765   -39.336897130578   1017.0000
 "MMM"   1.58643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.348944530886   -39.350084787229   1018.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.348709619513   -39.349849739012   1019.0000
 "MMM"   1.58643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.349050376308   -39.350190708125   1020.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.348461680121   -39.349601673700   1021.0000
 "MMM"   1.58643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.349096089577   -39.350236489171   1022.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.347908569305   -39.349048315705   1023.0000
 "MMM"   1.58643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.348982950591   -39.350123337246   1024.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.347176326478   -39.348315789958   1025.0000
 "MMM"   1.58643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.348716269128   -39.349856554582   1026.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.346260061020   -39.347399218699   1027.0000
 "MMM"   1.58643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.346224700804   -39.347363677290   1028.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.340658355028   -39.341796326874   1029.0000
 "MMM"   1.58643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.341736523164   -39.342873025161   1030.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.331728472087   -39.332865905021   1031.0000
 "MMM"   1.58643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.328466248733   -39.329595292542   1032.0000
 "MMM"   1.58643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.302643341625   -39.303780812626   1033.0000
 "MMM"   1.58643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.320631739474   -39.321756252931   1034.0000
 "MMM"   1.68643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.331307991844   -39.332456672539   1035.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.331032725623   -39.332181276322   1036.0000
 "MMM"   1.68643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.331445713980   -39.332594464609   1037.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.330756077254   -39.331904506470   1038.0000
 "MMM"   1.68643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.331547752637   -39.332696560844   1039.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.330157963336   -39.331306152632   1040.0000
 "MMM"   1.68643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.331495116832   -39.332643900960   1041.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.329384120345   -39.330532033493   1042.0000
 "MMM"   1.68643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.331293337502   -39.332442008127   1043.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.328429488892   -39.329577102881   1044.0000
 "MMM"   1.68643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.329110126238   -39.330257446945   1045.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.322703624949   -39.323850070337   1046.0000
 "MMM"   1.68643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.325020981299   -39.326165860296   1047.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.313690144659   -39.314836148032   1048.0000
 "MMM"   1.68643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.312895986188   -39.314033393642   1049.0000
 "MMM"   1.68643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.284537440644   -39.285682926583   1050.0000
 "MMM"   1.68643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.305840729017   -39.306973811733   1051.0000
 "MMM"   1.78643631   1.08643631   1.08643631   1.00000000   0.00000000   90.00000000   -39.314654906877   -39.315812870566   1052.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -1.00000000   0.00000000   90.00000000   -39.314340115147   -39.315497954223   1053.0000
 "MMM"   1.78643631   1.08643631   1.08643631   2.50000000   0.00000000   90.00000000   -39.314823788603   -39.315981807346   1054.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -2.50000000   0.00000000   90.00000000   -39.314035280000   -39.315192999821   1055.0000
 "MMM"   1.78643631   1.08643631   1.08643631   5.00000000   0.00000000   90.00000000   -39.314980730070   -39.316138793051   1056.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -5.00000000   0.00000000   90.00000000   -39.313392857972   -39.314550338026   1057.0000
 "MMM"   1.78643631   1.08643631   1.08643631   7.50000000   0.00000000   90.00000000   -39.314986893793   -39.316144915394   1058.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -7.50000000   0.00000000   90.00000000   -39.312577906010   -39.313735105898   1059.0000
 "MMM"   1.78643631   1.08643631   1.08643631   10.00000000   0.00000000   90.00000000   -39.314848009512   -39.316005897332   1060.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -10.00000000   0.00000000   90.00000000   -39.311585213426   -39.312742106129   1061.0000
 "MMM"   1.78643631   1.08643631   1.08643631   20.00000000   0.00000000   90.00000000   -39.312960740309   -39.314117202573   1062.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -20.00000000   0.00000000   90.00000000   -39.305734882804   -39.306890534155   1063.0000
 "MMM"   1.78643631   1.08643631   1.08643631   30.00000000   0.00000000   90.00000000   -39.309252562649   -39.310406586634   1064.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -30.00000000   0.00000000   90.00000000   -39.296636019437   -39.297790948358   1065.0000
 "MMM"   1.78643631   1.08643631   1.08643631   50.00000000   0.00000000   90.00000000   -39.298211358404   -39.299358099391   1066.0000
 "MMM"   1.78643631   1.08643631   1.08643631   -50.00000000   0.00000000   90.00000000   -39.267408490791   -39.268562368604   1067.0000
 "MMM"   1.78643631   1.08643631   1.08643631   60.00000000   0.00000000   90.00000000   -39.291888679538   -39.293031311193   1068.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   1.00000000   90.00000000   -39.418148515826   -39.419238780252   1069.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -1.00000000   90.00000000   -39.418148516036   -39.419238780278   1070.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   2.50000000   90.00000000   -39.418068124431   -39.419158373765   1071.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -2.50000000   90.00000000   -39.418068124521   -39.419158373867   1072.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   5.00000000   90.00000000   -39.417781030724   -39.418871226372   1073.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -5.00000000   90.00000000   -39.417781031140   -39.418871226563   1074.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   7.50000000   90.00000000   -39.417302615623   -39.418392715355   1075.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -7.50000000   90.00000000   -39.417302616282   -39.418392715631   1076.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   10.00000000   90.00000000   -39.416632978367   -39.417722942581   1077.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -10.00000000   90.00000000   -39.416632978591   -39.417722942745   1078.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   20.00000000   90.00000000   -39.412045890422   -39.413134881828   1079.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -20.00000000   90.00000000   -39.412045890265   -39.413134881679   1080.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   30.00000000   90.00000000   -39.404420222007   -39.405507858340   1081.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -30.00000000   90.00000000   -39.404420222089   -39.405507858215   1082.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   50.00000000   90.00000000   -39.380225292078   -39.381310658388   1083.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   -50.00000000   90.00000000   -39.380225290972   -39.381310657813   1084.0000
 "MMM"   1.06143631   1.08643631   1.08643631   0.00000000   60.00000000   90.00000000   -39.363829837997   -39.364913040612   1085.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   1.00000000   90.00000000   -39.418327585215   -39.419422790099   1086.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -1.00000000   90.00000000   -39.418327585401   -39.419422790130   1087.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   2.50000000   90.00000000   -39.418249069361   -39.419344258047   1088.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -2.50000000   90.00000000   -39.418249069068   -39.419344257993   1089.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   5.00000000   90.00000000   -39.417968668616   -39.419063799306   1090.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -5.00000000   90.00000000   -39.417968668526   -39.419063799300   1091.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   7.50000000   90.00000000   -39.417501386555   -39.418596417214   1092.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -7.50000000   90.00000000   -39.417501386423   -39.418596417230   1093.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   10.00000000   90.00000000   -39.416847295571   -39.417942183691   1094.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -10.00000000   90.00000000   -39.416847295522   -39.417942183712   1095.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   20.00000000   90.00000000   -39.412365536358   -39.413459406692   1096.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -20.00000000   90.00000000   -39.412365536419   -39.413459406736   1097.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   30.00000000   90.00000000   -39.404910444429   -39.406002870940   1098.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -30.00000000   90.00000000   -39.404910444483   -39.406002871028   1099.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   50.00000000   90.00000000   -39.381218754626   -39.382308748907   1100.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   -50.00000000   90.00000000   -39.381218754800   -39.382308748925   1101.0000
 "MMM"   1.11143631   1.08643631   1.08643631   0.00000000   60.00000000   90.00000000   -39.365133354081   -39.366221394993   1102.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   1.00000000   90.00000000   -39.417313847068   -39.418411498461   1103.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -1.00000000   90.00000000   -39.417313847278   -39.418411498512   1104.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   2.50000000   90.00000000   -39.417236316677   -39.418333950725   1105.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -2.50000000   90.00000000   -39.417236316912   -39.418333950877   1106.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   5.00000000   90.00000000   -39.416959431666   -39.418057004629   1107.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -5.00000000   90.00000000   -39.416959431323   -39.418057004460   1108.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   7.50000000   90.00000000   -39.416497996259   -39.417595465843   1109.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -7.50000000   90.00000000   -39.416497996348   -39.417595465723   1110.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   10.00000000   90.00000000   -39.415852072469   -39.416949393812   1111.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -10.00000000   90.00000000   -39.415852072449   -39.416949393738   1112.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   20.00000000   90.00000000   -39.411425660191   -39.412521947919   1113.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -20.00000000   90.00000000   -39.411425659921   -39.412521947725   1114.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   30.00000000   90.00000000   -39.404060311725   -39.405155139948   1115.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -30.00000000   90.00000000   -39.404060311406   -39.405155139623   1116.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   50.00000000   90.00000000   -39.380634055816   -39.381726426906   1117.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   -50.00000000   90.00000000   -39.380634055163   -39.381726426548   1118.0000
 "MMM"   1.13643631   1.08643631   1.08643631   0.00000000   60.00000000   90.00000000   -39.364712078640   -39.365802600547   1119.0000
